id,updated,birthDate,birthDateMask,canton,council,dateOfDeathMask,entryDateMask,faction,firstName,function,gender,lastName,leavingDateMask,membership,party,placeOfCitizenship,hasMorePages,dateOfDeath
3865,2022-03-09T20:21:55Z,1961-02-07T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'FR', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Jean-François,m,m,Steiert,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Rickenbach b. Wil (TG),,
4126,2022-03-09T20:21:55Z,1968-09-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BS', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Daniel,m,m,Stolz,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-11-26T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Basel (BS),,
4036,2022-03-09T20:21:55Z,1957-08-17T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Marianne,m,f,Streiff-Feller,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PEV', 'name': None}","Betschwanden (GL), Strättligen (BE)",,
359,2022-03-09T20:21:55Z,1958-03-07T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Franziska,m,f,Teuscher,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2013-03-03T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}","Bern (BE), Trub (BE), Erlenbach im Simmental (BE)",,
3907,2022-03-09T20:21:55Z,1971-12-15T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Adèle,m,f,Thorens Goumaz,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}","Ste-Croix (VD), Villarzel (VD)",,
4113,2022-03-09T20:21:55Z,1951-04-20T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'GE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Manuel,m,m,Tornare,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Genève (GE),,
4128,2022-03-09T20:21:55Z,1983-08-26T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Aline,m,f,Trede,YYYY-MM-DD,"{'id': 0, 'entryDate': '2013-03-04T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}","Basel (BS), Luzern (LU)",,
224,2022-03-09T20:21:55Z,1952-04-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Alexander,m,m,Tschäppät,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Bözingen bei Biel (BE),,2018-05-04T00:00:00Z
3829,2022-03-09T20:21:55Z,1962-03-11T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SZ', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Andy,m,m,Tschümperlin,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-02-19T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Tablat (SG), Schwyz (SZ)",,
3829,2022-03-09T20:21:55Z,1962-03-11T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SZ', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Andy,m,m,Tschümperlin,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-02-20T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Tablat (SG), Schwyz (SZ)",,
4065,2022-03-09T20:21:55Z,1980-02-14T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Nadja,m,f,Umbricht Pieren,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Adelboden (BE),,
3924,2022-03-09T20:21:55Z,1950-01-20T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Christian,m,m,van Singer,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}",Lausanne (VD),,
1123,2022-03-09T20:21:55Z,1950-04-30T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Pierre-François,m,m,Veillon,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Bex (VD),,
1110,2022-03-09T20:21:55Z,1950-01-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Daniel,m,m,Vischer,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}",Basel (BS),,2017-01-17T00:00:00Z
4054,2022-03-09T20:21:55Z,1955-06-26T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'LU', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Albert,m,m,Vitali,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}","Oberkirch (LU), Elsau (ZH)",,2020-06-12T00:00:00Z
4085,2022-03-09T20:21:55Z,1956-03-24T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'OW', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Karl,m,m,Vogler,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'csp-ow', 'name': None}",Lungern (OW),,
3908,2022-03-09T20:21:55Z,1962-08-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Alec,m,m,von Graffenried,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-06-05T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}",Bern (BE),,
3910,2022-03-09T20:21:55Z,1958-12-30T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Erich,m,m,von Siebenthal,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Saanen (BE),,
3911,2022-03-09T20:21:55Z,1945-07-05T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Eric,m,m,Voruz,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Sottens (VD), Moudon (VD)",,
519,2022-03-09T20:21:55Z,1951-02-05T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TG', 'code': 'KAN_0_'}",CN*,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Hansjörg,p,m,Walter,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-11-25T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Löhningen (SH),,
519,2022-03-09T20:21:55Z,1951-02-05T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Hansjörg,m,m,Walter,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-11-26T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Löhningen (SH),,
4142,2022-03-09T20:21:55Z,1968-11-22T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Beat,m,m,Walti,YYYY-MM-DD,"{'id': 0, 'entryDate': '2014-06-02T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}","Dürrenäsch (AG), Zollikon (ZH)",,
520,2022-03-09T20:21:55Z,1952-01-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Hansruedi,m,m,Wandfluh,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2014-12-31T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Kandergrund (BE),,
3912,2022-03-09T20:21:55Z,1981-06-30T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Christian,m,m,Wasserfallen,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Wileroltigen (BE),,
3931,2022-03-09T20:21:55Z,1954-07-14T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 137, 'abbreviation': 'GL'}",Thomas,m,m,Weibel,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'pvl', 'name': None}","Horgen (ZH), Schongau (LU)",,
4057,2022-03-09T20:21:55Z,1986-02-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'AG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Cédric,m,m,Wermuth,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Eggiwil (BE),,
4148,2022-03-09T20:21:55Z,1955-11-26T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 136, 'abbreviation': 'BD'}",Rudolf,m,m,Winkler,YYYY-MM-DD,"{'id': 0, 'entryDate': '2015-03-02T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PBD', 'name': None}",Schwerzenbach (ZH),,
1142,2022-03-09T20:21:55Z,1957-11-21T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SO', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Walter,m,m,Wobmann,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Schüpfheim (LU),,
522,2022-03-09T20:21:55Z,1973-02-08T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Ursula,m,f,Wyss,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-02-19T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Buchholterberg (BE), Köniz (BE)",,
522,2022-03-09T20:21:55Z,1973-02-08T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Ursula,m,f,Wyss,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-02-20T00:00:00Z', 'leavingDate': '2013-03-03T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Buchholterberg (BE), Köniz (BE)",,
4105,2022-03-09T20:21:55Z,1955-02-24T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 136, 'abbreviation': 'BD'}",Lothar,m,m,Ziörjen,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-01-17T00:00:00Z'}","{'id': 0, 'abbreviation': 'PBD', 'name': None}","Zweisimmen (BE), Dübendorf (ZH)",,
526,2022-03-09T20:21:55Z,1952-02-24T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Bruno,m,m,Zuppiger,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-01-21T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}","Jona (SG), Hinwil (ZH)",,2016-02-19T00:00:00Z
526,2022-03-09T20:21:55Z,1952-02-24T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Bruno,m,m,Zuppiger,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-01-22T00:00:00Z', 'leavingDate': '2012-09-10T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}","Jona (SG), Hinwil (ZH)",False,2016-02-19T00:00:00Z
